71454.5,36.2 9.9 8.83 2
61357.7,38.1 12.1 9.16 0
69027.5,45.8 1.0 6.07 1
71838.0,39.8 2.4 6.13 2
76850.3,44.5 7.8 4.01 2
48950.6,18.2 0.0 5.53 2
83263.7,50.6 3.9 6.97 2
50232.7,29.4 7.4 7.72 0
0.0,18.0 0.0 1.69 1
70464.5,37.7 3.4 7.47 2
92985.4,56.4 20.5 4.72 2
73776.5,39.3 13.6 4.72 2
58746.8,41.6 4.0 2.02 0
70138.2,49.7 8.1 5.91 0
75307.8,52.6 10.0 9.41 0
73280.4,48.9 3.4 6.68 1
64504.8,31.5 9.5 3.64 2
69893.3,47.5 8.2 9.78 0
73980.6,43.9 3.5 1.79 2
56392.6,29.3 7.3 10.00 1
77522.8,43.6 12.8 3.76 2
91423.9,58.8 14.9 0.42 2
58874.4,27.1 5.1 4.74 2
68904.2,46.5 7.1 0.73 1
71430.2,49.8 18.7 2.05 0
54669.3,33.9 10.6 4.95 0
75620.3,40.1 13.6 6.61 2
69809.5,46.2 14.5 8.63 0
73239.9,37.4 10.4 9.20 2
58074.0,37.1 7.4 7.81 0
58190.1,38.0 10.8 4.04 0
55300.5,30.7 8.7 4.03 1
63955.9,42.4 5.0 0.18 1
93427.6,61.1 11.7 1.94 2
65375.0,43.4 14.8 4.98 0
43128.1,20.3 0.0 5.70 1
60841.2,39.0 14.7 4.75 0
57419.0,40.6 0.0 4.15 0
61233.3,41.4 13.1 1.75 0
77879.5,54.2 8.8 2.05 1
64951.0,42.8 4.4 2.05 1
48090.3,29.7 7.7 2.42 0
72445.5,39.3 7.6 5.98 2
0.0,18.0 0.0 9.66 2
73969.2,52.6 7.5 8.05 0
71158.7,49.9 11.1 5.85 0
0.0,18.0 0.0 5.36 2
82308.2,47.4 12.8 5.68 2
43883.7,23.0 1.0 0.89 1
86390.4,50.3 13.0 8.70 2
75032.9,49.3 18.2 0.58 1
70705.3,34.8 12.7 8.49 2
63227.0,44.5 10.8 0.68 0
0.0,18.0 0.0 4.13 1
70705.0,36.7 10.1 5.95 2
74434.0,38.9 9.5 9.78 2
65010.1,40.0 0.5 9.93 1
99293.8,29.5 7.5 4.68 0
58831.2,36.5 9.8 8.64 0
87559.7,53.2 13.2 4.55 2
84787.7,61.7 9.9 0.25 1
77908.6,53.3 9.4 3.64 1
63346.8,36.4 11.2 6.91 1
81127.6,55.3 17.2 1.53 1
62524.9,27.9 5.9 9.71 2
67118.4,34.3 12.3 2.46 2
57609.6,37.8 14.6 0.83 0
52621.4,22.4 0.4 4.19 2
81019.9,54.1 13.5 6.04 1
54856.9,22.4 0.4 8.63 2
74091.8,50.3 11.9 0.49 1
78747.0,42.0 12.7 9.92 2
55208.0,32.5 10.5 8.89 0
67262.7,47.9 7.6 4.31 0
84160.0,49.8 13.0 4.82 2
55398.3,31.2 9.2 2.86 1
52943.0,32.4 8.4 5.54 0
71084.9,38.4 5.9 5.54 2
58171.3,32.5 10.5 5.06 1
76805.9,43.3 13.2 3.55 2
74542.1,42.5 6.3 4.34 2
72967.4,38.4 6.6 8.91 2
63399.5,37.9 14.5 2.21 1
81034.1,48.5 5.0 5.94 2
56770.9,33.1 11.1 0.64 1
59173.1,29.7 4.0 0.85 2
60465.2,34.7 12.7 3.90 1
135782.3,49.5 12.1 9.21 2
53146.4,35.3 4.1 3.32 0
73795.3,53.6 4.6 7.72 0
77818.2,43.5 13.1 4.65 2
76410.7,55.3 9.2 6.98 0
57335.6,33.2 5.4 5.03 1
60897.6,40.4 9.4 5.28 0
56599.6,24.4 2.4 6.94 2
65408.2,31.7 9.7 6.11 2
85294.6,49.4 16.4 6.11 2
77121.6,45.0 0.5 7.57 2
0.0,18.0 0.0 7.75 2
64402.8,36.2 12.0 9.29 1
80209.1,44.6 19.4 3.17 2
49079.3,28.2 6.2 8.51 0
61295.4,40.5 18.3 0.66 0
75179.9,53.0 8.7 9.17 0
75164.9,42.5 9.6 3.40 2
72433.8,37.2 15.2 5.12 2
85760.2,50.5 17.1 4.53 2
67348.3,44.0 10.2 0.88 1
51650.7,31.0 9.0 5.42 0
64993.9,39.6 6.9 6.70 1
75701.7,38.3 16.3 8.55 2
73003.9,49.1 15.5 8.09 0
51161.9,34.1 3.8 2.03 0
88099.8,61.4 18.8 2.12 1
0.0,18.0 0.0 9.13 2
84606.7,55.2 16.2 9.12 1
57448.1,25.3 3.3 6.10 2
73933.3,44.8 0.6 1.69 2
57442.3,35.6 8.6 8.20 0
61028.3,42.2 2.0 6.43 0
67409.4,31.7 9.7 9.67 2
68560.9,43.6 7.3 5.54 1
83877.2,51.8 5.0 5.37 2
64275.9,33.6 2.5 3.85 2
61764.0,41.3 13.8 2.24 0
64479.8,42.1 13.7 6.90 0
70770.0,39.1 7.4 2.59 2
77790.7,44.3 17.3 0.55 2
43623.9,22.8 0.8 1.31 1
68666.8,40.3 15.3 7.41 1
67005.7,31.8 9.8 8.49 2
62441.7,37.3 15.3 0.98 1
61549.6,28.2 5.5 7.52 2
75480.8,41.9 17.2 1.12 2
69998.5,37.1 15.1 0.77 2
66186.9,37.5 15.5 8.32 1
80327.9,44.3 17.0 5.94 2
64435.0,42.9 8.4 7.77 0
73087.3,44.7 0.0 0.77 2
77143.7,51.4 6.1 7.67 1
75006.9,38.9 16.9 5.93 2
74848.1,44.9 5.7 0.52 2
46669.3,23.5 1.5 5.41 1
79170.2,49.1 17.4 9.50 1
95738.8,60.7 10.6 8.30 2
77087.8,41.4 9.6 9.91 2
85470.0,48.7 15.6 7.83 2
71638.6,38.8 13.7 1.29 2
57022.2,36.3 4.7 8.88 0
42547.5,20.2 0.0 4.88 1
67182.3,47.1 15.7 1.05 0
51627.0,32.5 0.0 8.32 0
41699.9,20.4 0.0 2.65 1
47252.1,29.5 7.5 1.35 0
80452.3,47.4 13.2 1.98 2
41819.4,22.0 0.0 9.48 0
56825.6,37.6 3.7 6.59 0
57234.8,41.2 0.0 1.91 0
0.0,18.0 0.0 6.87 0
56116.5,35.7 3.2 8.67 0
67614.8,41.6 4.6 9.45 1
63386.0,41.4 12.3 6.86 0
124923.8,39.7 8.2 9.20 2
46290.8,27.8 5.8 3.30 0
66193.9,37.9 0.0 0.71 2
83979.5,57.8 23.4 7.82 0
52237.9,23.2 1.2 1.39 2
89402.6,56.2 12.2 3.24 2
55879.5,23.1 1.1 9.18 2
52000.0,30.4 8.4 8.13 0
0.0,18.0 0.0 9.18 0
81303.4,48.7 13.8 0.73 2
75766.3,42.2 7.0 7.33 2
80082.0,52.1 16.5 6.10 1
57728.3,26.6 4.6 3.38 2
43814.6,22.7 0.7 1.60 1
75267.8,44.7 4.7 2.40 2
71674.5,45.9 15.0 2.52 1
67589.5,41.2 8.2 8.07 1
69498.5,44.3 12.7 2.94 1
51104.1,19.5 0.0 7.22 2
43588.4,23.5 1.5 9.05 0
53589.7,28.2 6.2 7.08 1
56153.4,36.2 14.2 1.65 0
95691.1,59.3 12.2 9.15 2
56387.9,31.8 5.2 5.89 1
86066.2,49.9 14.2 7.60 2
59595.2,39.5 7.4 5.81 0
67974.9,44.8 3.9 4.31 1
73536.3,40.4 11.2 3.86 2
54931.5,23.4 1.4 5.72 2
0.0,18.0 0.0 1.64 0
81306.3,48.7 10.8 3.04 2
79000.5,41.7 16.3 8.83 2
49814.3,26.4 4.4 4.25 1
70912.9,44.0 10.0 7.69 1
80568.3,54.3 15.7 2.34 1
60198.7,41.6 5.7 3.71 0
65408.1,32.6 4.5 7.19 2
63668.9,39.0 14.0 0.88 1
75601.9,44.0 5.4 3.89 2
39447.0,68.3 0.2 4.47 2
55546.9,37.4 10.3 0.46 0
56899.6,32.3 10.3 2.57 1
60890.9,37.2 11.8 0.70 1
44236.1,24.4 2.4 8.36 0
70371.4,49.6 13.7 3.26 0
70969.5,51.0 12.2 2.57 0
62542.8,32.6 0.4 3.61 2
59059.7,38.8 14.4 2.57 0
62080.7,29.6 7.6 4.01 2
76370.0,44.1 7.8 3.90 2
75511.6,52.4 7.2 1.86 1
73053.6,50.1 5.4 2.49 1
63895.0,41.1 6.8 1.59 1
79999.7,45.0 10.0 7.86 2
78938.0,55.1 10.5 1.49 1
66612.3,43.4 9.6 0.78 1
72951.6,36.1 13.3 9.66 2
90931.2,59.0 7.6 2.99 2
80034.2,46.8 16.1 0.89 2
56864.5,35.7 13.7 4.15 0
60089.6,39.7 6.0 6.94 0
81387.4,60.3 0.9 1.11 1
66000.9,38.5 14.5 6.06 1
50868.8,30.3 8.3 5.91 0
61167.7,38.1 16.1 6.77 0
80757.2,53.1 11.9 8.43 1
67445.8,33.1 8.7 7.50 2
65728.2,41.0 4.8 6.42 1
85416.8,50.1 8.8 9.42 2
75821.5,45.7 22.8 6.45 1
58763.3,35.9 9.2 0.31 1
67555.9,34.7 9.5 4.00 2
44968.9,25.3 3.3 6.82 0
107146.2,37.1 6.5 5.60 0
87430.7,51.9 12.0 8.07 2
70096.3,33.6 11.6 9.52 2
80600.2,45.1 15.6 5.82 2
33052.6,67.0 1.5 0.29 0
74980.2,49.8 7.6 5.77 1
98020.2,63.7 7.6 8.00 2
67960.5,46.0 9.7 7.75 0
80975.8,57.4 14.1 8.85 0
70882.6,48.7 10.0 8.77 0
47975.7,27.8 5.6 7.39 0
59591.6,40.5 11.3 1.44 0
53265.7,30.5 7.9 0.66 1
60559.0,43.5 7.1 0.09 0
78540.3,55.6 14.4 7.13 0
64863.5,37.6 9.6 8.79 1
55121.6,29.6 7.6 6.70 1
64279.6,43.3 4.6 9.06 0
61081.9,33.6 11.6 7.87 1
86253.8,62.1 11.5 1.61 1
72226.1,44.6 15.7 5.85 1
0.0,18.0 0.0 5.71 0
67880.9,47.2 5.9 7.65 0
52763.5,32.0 10.0 5.79 0
73504.2,54.2 12.8 1.11 0
70996.0,36.4 12.8 5.58 2
95252.3,58.2 16.1 8.24 2
64244.6,32.2 6.5 4.25 2
79254.1,47.9 10.6 0.46 2
74057.2,49.6 15.5 9.75 0
80978.3,59.4 12.9 5.60 0
53677.3,31.3 9.3 9.13 0
56999.3,34.2 6.5 1.28 1
77635.9,40.8 12.9 9.85 2
51162.3,31.7 7.0 4.77 0
44622.0,26.6 4.6 3.12 0
49998.7,32.1 8.2 0.88 0
58530.4,34.7 7.5 3.01 1
78182.9,51.0 8.6 9.00 1
93152.0,59.8 4.5 7.83 2
71032.7,46.2 3.7 7.35 1
60620.1,37.0 6.1 3.57 1
75182.2,42.9 7.8 3.51 2
61272.0,38.4 4.5 3.11 1
74753.8,48.1 9.6 7.28 1
79061.4,45.1 12.8 4.30 2
45117.4,26.8 4.8 3.69 0
55723.2,35.2 6.4 7.65 0
89928.3,56.4 9.2 5.41 2
51583.9,28.3 6.3 2.99 1
51604.6,22.6 0.6 1.44 2
75660.1,44.3 6.0 3.21 2
47079.5,25.3 3.3 1.82 1
60701.6,38.4 9.6 8.56 0
83165.6,57.3 7.0 7.28 1
52253.9,32.7 10.7 2.86 0
79519.0,47.1 14.0 1.10 2
58525.5,35.2 5.5 3.53 1
55837.5,38.6 4.1 1.61 0
38259.0,22.8 0.8 0.06 0
64942.8,42.4 16.0 5.32 0
68187.3,49.7 11.1 0.42 0
66872.1,44.7 12.0 7.15 0
47870.4,23.7 1.7 7.41 1
69421.7,47.8 17.8 2.60 0
60827.3,31.5 0.9 1.97 2
44542.0,25.7 3.7 5.58 0
60669.8,36.3 0.9 8.16 1
50112.0,31.3 9.3 1.86 0
54459.0,33.9 7.4 6.82 0
84795.3,48.4 14.5 7.67 2
42986.6,25.7 3.7 2.44 0
70871.0,45.4 12.1 3.88 1
59401.1,36.5 9.4 0.02 1
75104.9,42.1 4.9 6.84 2
68998.8,50.2 2.7 6.54 0
54411.7,22.9 0.9 6.26 2
83310.5,48.2 10.3 7.99 2
66998.9,34.4 12.4 1.72 2
56514.4,31.1 9.1 5.28 1
63938.6,35.8 12.4 8.50 1
56594.0,35.4 13.4 4.24 0
58575.0,32.3 10.3 6.31 1
52198.5,28.2 6.2 4.57 1
68822.5,33.7 11.7 7.33 2
49183.4,31.3 9.3 0.15 0
48320.4,29.8 7.8 2.37 0
58654.4,34.8 8.4 2.73 1
76083.1,44.9 2.1 5.04 2
65723.3,44.6 14.8 3.62 0
51356.6,29.7 7.7 8.76 0
82579.9,50.4 10.7 1.78 2
80788.3,44.7 13.6 8.11 2
49203.0,25.6 3.6 4.94 1
65266.5,34.8 5.1 1.86 2
59008.9,31.3 9.3 9.82 1
66047.9,42.8 19.1 4.78 0
62137.6,39.5 17.3 5.00 0
62389.9,33.9 0.0 0.85 2
81253.0,44.7 14.7 8.37 2
81066.7,47.8 6.3 6.56 2
75048.4,42.5 4.3 6.77 2
60529.2,26.9 4.9 7.93 2
69519.8,41.1 11.4 9.59 1
