72375.7,50.6 5.2 0.48 1
83779.0,55.6 11.6 9.58 1
39565.0,23.0 1.0 2.67 0
58963.0,39.3 0.0 9.31 0
68653.9,50.5 7.5 1.87 0
57997.1,38.4 7.6 4.87 0
66121.2,33.1 11.1 3.26 2
79415.2,54.4 19.6 8.01 0
57290.1,35.9 13.9 4.60 0
65860.9,46.5 0.0 9.07 0
85329.9,51.0 8.2 7.73 2
81191.7,50.0 7.8 1.86 2
80393.8,45.7 10.7 6.85 2
66488.4,34.5 11.7 1.22 2
52429.4,29.9 7.9 0.06 1
56807.2,32.7 6.7 4.21 1
77406.1,53.3 8.4 2.92 1
76411.6,45.1 9.5 0.93 2
76579.8,54.3 10.2 8.42 0
63079.4,40.1 14.5 7.31 0
72606.8,56.1 4.6 0.27 0
70122.0,45.2 12.8 1.95 1
70830.6,35.5 11.6 8.07 2
73050.5,43.6 16.6 8.71 1
83782.8,58.1 3.8 8.91 1
80593.7,50.2 5.2 1.79 2
69970.7,46.5 16.1 7.25 0
55634.7,26.7 2.2 0.43 2
73830.2,41.3 7.7 4.35 2
0.0,18.0 0.0 9.95 1
60359.1,28.2 6.2 4.72 2
67383.9,42.1 2.2 9.03 1
64373.3,31.2 9.2 4.79 2
71256.1,50.9 14.8 1.99 0
64263.0,37.9 11.5 6.04 1
53705.7,28.9 6.9 5.83 1
65021.3,44.1 20.3 0.08 0
55832.0,32.8 6.6 2.05 1
69604.5,40.7 16.5 7.38 1
53383.8,36.2 6.7 0.90 0
66655.4,46.3 14.2 2.35 0
83362.7,49.2 13.1 4.43 2
66675.6,48.3 6.9 3.00 0
71943.2,46.2 6.4 7.82 1
90447.7,53.5 15.0 9.00 2
74299.2,55.6 2.1 6.17 0
69713.2,51.6 4.3 3.85 0
69676.5,34.7 12.7 5.89 2
57097.7,32.7 8.7 3.68 1
67678.7,45.9 2.6 2.25 1
53618.5,34.9 7.4 2.60 0
60761.6,38.0 12.9 7.66 0
64141.4,35.5 12.8 9.74 1
58872.4,27.3 5.3 4.33 2
57950.3,35.2 1.2 4.95 1
67642.1,35.8 8.0 2.61 2
63447.1,42.6 16.7 1.57 0
86239.6,52.4 4.1 9.22 2
47582.4,31.4 0.0 2.11 0
70181.8,47.6 7.1 0.88 1
47271.6,23.7 1.7 5.85 1
84236.8,52.0 1.5 7.94 2
71410.6,44.7 5.7 9.62 1
82642.7,50.6 11.8 1.17 2
91840.2,55.2 15.4 7.73 2
48705.9,29.3 7.3 4.68 0
46505.9,28.2 6.2 3.21 0
63102.3,36.0 13.2 5.47 1
76657.2,44.1 8.7 3.66 2
49380.4,25.4 1.9 7.14 1
59746.3,35.0 11.9 2.16 1
57324.7,26.5 4.5 3.09 2
45397.5,24.4 2.4 0.36 1
79507.0,43.8 17.6 5.05 2
73853.1,49.3 10.6 2.57 1
70632.2,43.7 9.9 7.78 1
68016.2,41.4 14.9 4.54 1
85620.5,48.2 15.1 9.89 2
62999.0,32.6 1.0 4.06 2
72395.8,38.9 11.6 4.11 2
47162.2,23.1 1.1 7.44 1
55468.2,33.6 4.4 1.20 1
88146.9,52.4 13.2 7.22 2
56212.1,37.5 7.7 2.72 0
72388.3,44.9 12.3 7.73 1
43187.9,74.1 17.7 1.16 2
59324.2,27.7 5.7 3.73 2
74175.9,43.0 6.7 2.27 2
66035.7,44.2 4.9 1.24 1
79687.7,51.0 12.8 9.84 1
67491.4,42.2 7.9 5.83 1
51630.2,28.1 2.4 6.07 1
66145.4,32.4 9.4 6.27 2
61136.0,40.7 6.4 6.97 0
51066.3,27.0 5.0 5.07 1
64143.3,30.8 8.8 5.34 2
68334.4,40.5 17.6 5.10 1
72370.6,53.2 1.6 7.63 0
84485.6,49.7 9.7 7.90 2
70697.3,39.6 3.0 5.03 2
53146.2,28.6 6.3 5.23 1
44243.2,26.4 4.4 2.65 0
75952.6,50.1 11.4 4.69 1
53560.3,34.6 7.3 3.50 0
67749.7,34.6 10.7 4.39 2
78384.1,54.4 4.1 5.14 1
73282.5,45.8 13.5 7.07 1
71734.8,43.5 10.7 9.87 1
73527.6,43.0 2.8 3.35 2
86687.2,55.2 6.6 3.23 2
75260.3,41.1 4.7 9.57 2
74298.9,49.5 13.6 1.42 1
63407.7,42.6 8.5 6.78 0
79399.9,45.8 4.9 8.28 2
65150.5,33.9 0.0 5.86 2
93657.7,57.3 10.9 9.96 2
61672.4,35.3 10.7 6.35 1
69766.3,38.2 3.9 5.25 2
58609.6,36.3 14.3 6.15 0
80686.0,50.8 2.5 2.45 2
42351.8,24.7 2.7 3.85 0
67720.6,40.7 8.0 9.14 1
71032.0,51.5 3.5 7.03 0
84101.9,48.8 12.7 6.99 2
48818.2,31.1 9.1 0.23 0
59490.8,26.2 4.2 8.18 2
68746.0,43.8 12.5 1.76 1
74171.9,41.3 12.0 2.66 2
75645.0,43.7 9.9 2.18 2
90638.8,59.3 8.3 1.74 2
68173.4,46.1 15.6 4.80 0
63378.3,40.9 16.6 4.48 0
61089.3,28.5 6.5 5.51 2
60930.9,36.2 10.6 3.10 1
54024.8,30.8 7.4 2.04 1
61579.2,35.5 11.4 5.37 1
54052.1,28.7 6.7 6.43 1
69377.1,44.1 12.4 3.18 1
69304.5,51.4 6.2 2.01 0
84958.5,56.0 19.8 6.17 1
53023.4,29.9 7.9 1.63 1
79108.8,50.5 1.7 0.06 2
41570.9,70.7 5.8 6.90 2
70438.9,45.1 11.8 3.82 1
46953.3,28.2 4.9 4.43 0
61855.6,28.0 6.0 7.81 2
49020.6,31.1 3.7 3.37 0
48344.4,30.7 8.7 0.16 0
43538.4,26.1 4.1 2.87 0
59814.8,34.5 9.7 5.18 1
67529.8,42.5 0.0 9.69 1
74955.4,55.8 6.6 4.40 0
63351.5,30.0 8.0 5.77 2
74507.3,45.8 21.8 4.09 1
